scenario,row_arm,seed,budget_multiplier,kernel_weight,leverage,leverage_gain,leverage_relative_gain
diabetes_hist_gradient_boosting,D1_uniform_rows,181,16.0,1.010170785841283e-15,1.6278582710282854e-15,-6.176874851870025e-16,-0.0006176874851870025
diabetes_hist_gradient_boosting,D1_uniform_rows,211,2.0,0.1812589209041447,5.443718701713376e-15,0.18125892090413925,0.99999999999997
diabetes_hist_gradient_boosting,D1_uniform_rows,211,4.0,1.107305707017208e-15,2.2013370864763565e-15,-1.0940313794591484e-15,-0.0010940313794591484
diabetes_hist_gradient_boosting,D1_uniform_rows,211,8.0,9.76524539259573e-16,1.3176539251695837e-15,-3.411293859100106e-16,-0.0003411293859100106
diabetes_hist_gradient_boosting,D1_uniform_rows,211,16.0,8.18348014645134e-16,7.068697384711854e-16,1.1147827617394859e-16,0.00011147827617394858
diabetes_hist_gradient_boosting,D1_uniform_rows,241,2.0,1.940278549763767e-15,0.5351989190915709,-0.535198919091569,-535198919091.56903
diabetes_hist_gradient_boosting,D1_uniform_rows,241,4.0,1.8824015097284923e-15,1.1489956028289066e-15,7.334059068995857e-16,0.0007334059068995857
diabetes_hist_gradient_boosting,D1_uniform_rows,241,8.0,6.474142761785434e-16,4.2053016996035016e-15,-3.557887423424958e-15,-0.0035578874234249583
diabetes_hist_gradient_boosting,D1_uniform_rows,241,16.0,8.95093930319969e-16,1.0899296610665798e-15,-1.948357307466107e-16,-0.0001948357307466107
diabetes_hist_gradient_boosting,D1_uniform_rows,271,2.0,0.5411993637320437,0.00302933112173796,0.5381700326103057,0.9944025597132117
diabetes_hist_gradient_boosting,D1_uniform_rows,271,4.0,2.143197122394396e-15,1.7024982797742537e-15,4.406988426201422e-16,0.0004406988426201422
diabetes_hist_gradient_boosting,D1_uniform_rows,271,8.0,1.1301298357493249e-15,9.41428633585729e-16,1.8870120216359586e-16,0.00018870120216359586
diabetes_hist_gradient_boosting,D1_uniform_rows,271,16.0,1.2644187211353647e-15,1.2098545647565959e-15,5.4564156378768807e-17,5.456415637876881e-05
diabetes_hist_gradient_boosting,D1_uniform_rows,307,2.0,1.35088610641723e-14,0.10620469411480356,-0.10620469411479005,-106204694114.79005
diabetes_hist_gradient_boosting,D1_uniform_rows,307,4.0,9.515246776087607e-16,2.4624275757946323e-15,-1.5109028981858716e-15,-0.0015109028981858715
diabetes_hist_gradient_boosting,D1_uniform_rows,307,8.0,1.408724774680772e-15,1.4198814054249555e-15,-1.1156630744183554e-17,-1.1156630744183553e-05
diabetes_hist_gradient_boosting,D1_uniform_rows,307,16.0,2.830010071228917e-15,7.918113514431477e-16,2.0381987197857695e-15,0.00203819871978577
diabetes_hist_gradient_boosting,D1_uniform_rows,337,2.0,0.6696956806412946,0.3059878466397651,0.3637078340015295,0.5430941911604479
diabetes_hist_gradient_boosting,D1_uniform_rows,337,4.0,5.665471863046737e-16,1.339067615531602e-15,-7.725204292269283e-16,-0.0007725204292269284
diabetes_hist_gradient_boosting,D1_uniform_rows,337,8.0,1.828518161191116e-15,5.923988394367187e-16,1.2361193217543973e-15,0.0012361193217543974
diabetes_hist_gradient_boosting,D1_uniform_rows,337,16.0,4.005268623203548e-16,4.2237207511141834e-16,-2.1845212791063518e-17,-2.184521279106352e-05
diabetes_hist_gradient_boosting,D1_uniform_rows,367,2.0,0.42479533427509625,0.01788830751156892,0.4069070267635273,0.9578895857175669
diabetes_hist_gradient_boosting,D1_uniform_rows,367,4.0,2.414606577248055e-15,1.1581308284708448e-15,1.2564757487772102e-15,0.0012564757487772103
diabetes_hist_gradient_boosting,D1_uniform_rows,367,8.0,1.54645856113116e-15,1.2661654406024304e-15,2.802931205287296e-16,0.0002802931205287296
diabetes_hist_gradient_boosting,D1_uniform_rows,367,16.0,8.85545125720478e-16,8.803474194375285e-16,5.197706282949423e-18,5.197706282949423e-06
diabetes_hist_gradient_boosting,D1_uniform_rows,397,2.0,0.40447582922122755,0.7128144497406512,-0.3083386205194237,-0.7623165545221696
diabetes_hist_gradient_boosting,D1_uniform_rows,397,4.0,0.0075440647323574426,0.013078777087988037,-0.005534712355630594,-0.7336512280828552
diabetes_hist_gradient_boosting,D1_uniform_rows,397,8.0,0.006325766515041412,0.004519658296862116,0.0018061082181792965,0.2855161052632485
diabetes_hist_gradient_boosting,D1_uniform_rows,397,16.0,0.0030359357033152875,0.00385127117841965,-0.0008153354751043625,-0.26856150945950663
diabetes_hist_gradient_boosting,D1_uniform_rows,431,2.0,0.5649082659706293,1.9713962823349166e-15,0.5649082659706273,0.9999999999999964
diabetes_hist_gradient_boosting,D1_uniform_rows,431,4.0,1.2064041493468412e-15,9.963727014099033e-16,2.1003144793693795e-16,0.00021003144793693796
diabetes_hist_gradient_boosting,D1_uniform_rows,431,8.0,6.644645466167763e-16,7.361511737835084e-16,-7.16866271667321e-17,-7.168662716673211e-05
diabetes_hist_gradient_boosting,D1_uniform_rows,431,16.0,1.0301798346319206e-15,1.308635773737496e-15,-2.7845593910557544e-16,-0.00027845593910557547
diabetes_hist_gradient_boosting,D1_uniform_rows,461,2.0,0.4191982858408644,1.1903921600484669e-14,0.4191982858408525,0.9999999999999717
diabetes_hist_gradient_boosting,D1_uniform_rows,461,4.0,2.260966339142117e-15,2.999602042089039e-15,-7.386357029469221e-16,-0.0007386357029469222
diabetes_hist_gradient_boosting,D1_uniform_rows,461,8.0,1.2178200152495166e-15,1.3487827723857979e-15,-1.3096275713628124e-16,-0.00013096275713628125
diabetes_hist_gradient_boosting,D1_uniform_rows,461,16.0,1.81107871665465e-15,1.0497451472163631e-15,7.613335694382869e-16,0.0007613335694382869
diabetes_hist_gradient_boosting,D1_uniform_rows,491,2.0,0.39893325551263575,1.554902472487035e-15,0.3989332555126342,0.9999999999999961
diabetes_hist_gradient_boosting,D1_uniform_rows,491,4.0,1.783787542776234e-15,1.5693119585413535e-15,2.1447558423488055e-16,0.00021447558423488055
diabetes_hist_gradient_boosting,D1_uniform_rows,491,8.0,1.8369989312790775e-15,1.3074882917836149e-15,5.295106394954626e-16,0.0005295106394954626
diabetes_hist_gradient_boosting,D1_uniform_rows,491,16.0,1.0789139807211627e-15,4.646346863898372e-15,-3.56743288317721e-15,-0.00356743288317721
diabetes_hist_gradient_boosting,D1_uniform_rows,521,2.0,1.5955567349188485e-15,0.0516644556925318,-0.051664455692530205,-51664455692.530205
diabetes_hist_gradient_boosting,D1_uniform_rows,521,4.0,1.0415385055321563e-15,1.4716822232319784e-15,-4.3014371769982206e-16,-0.00043014371769982206
diabetes_hist_gradient_boosting,D1_uniform_rows,521,8.0,1.1823212366004803e-15,5.667562192681048e-16,6.155650173323755e-16,0.0006155650173323755
diabetes_hist_gradient_boosting,D1_uniform_rows,521,16.0,3.4877577734501854e-15,1.222518994346356e-15,2.2652387791038295e-15,0.0022652387791038293
diabetes_hist_gradient_boosting,D1_uniform_rows,557,2.0,0.1281342648961494,0.28173486579644047,-0.15360060090029107,-1.1987472751709443
diabetes_hist_gradient_boosting,D1_uniform_rows,557,4.0,9.568605481031968e-16,1.8002231142995074e-15,-8.433625661963106e-16,-0.0008433625661963106
diabetes_hist_gradient_boosting,D1_uniform_rows,557,8.0,5.826943840289292e-16,9.836746232933184e-16,-4.009802392643892e-16,-0.0004009802392643892
diabetes_hist_gradient_boosting,D1_uniform_rows,557,16.0,5.237931624830806e-16,1.256116491158584e-15,-7.323233286755035e-16,-0.0007323233286755035
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,11,2.0,0.12755589727572994,0.321705504135615,-0.19414960685988505,-1.5220747217998356
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,11,4.0,1.306958280708644e-15,1.8975263499208403e-15,-5.905680692121964e-16,-0.0005905680692121964
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,11,8.0,1.3756796905974712e-15,9.264919035997435e-16,4.491877869977276e-16,0.00044918778699772765
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,11,16.0,8.84727613773872e-16,6.853814166675601e-16,1.9934619710631193e-16,0.00019934619710631194
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,29,2.0,0.039111089292605955,0.18092550282470327,-0.1418144135320973,-3.625938732391881
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,29,4.0,0.009396470736100702,0.006523757367212402,0.0028727133688883,0.30572258984977196
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,29,8.0,0.003368980853188016,0.00627898716429136,-0.0029100063111033437,-0.86376457389173
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,29,16.0,0.0028492163948509366,0.0030646259709021565,-0.00021540957605121992,-0.07560309439483258
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,47,2.0,7.882242293401551e-15,0.16621972074250174,-0.16621972074249386,-166219720742.49387
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,47,4.0,1.910108320988444e-15,1.92146070812544e-15,-1.1352387136995834e-17,-1.1352387136995835e-05
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,47,8.0,1.711125330755022e-15,6.767875455283779e-16,1.0343377852266442e-15,0.0010343377852266443
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,47,16.0,3.394438421614109e-15,1.4260490389419095e-15,1.9683893826721998e-15,0.0019683893826722
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,71,2.0,7.019542587059619e-15,0.2975600016191705,-0.2975600016191635,-297560001619.1635
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,71,4.0,1.0904076284152918e-15,8.495473272272678e-16,2.40860301188024e-16,0.000240860301188024
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,71,8.0,1.2768021327448784e-15,1.1213584831788539e-15,1.554436495660245e-16,0.00015544364956602449
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,71,16.0,3.3846082882771525e-15,9.072880414162408e-16,2.4773202468609116e-15,0.002477320246860912
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,101,2.0,0.028698027728319534,0.3467972399339828,-0.3180992122056633,-11.08435796414537
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,101,4.0,1.2468218065993669e-15,0.5227647597286796,-0.5227647597286784,-522764759728.6784
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,101,8.0,8.144298797703925e-16,4.2938911489946944e-15,-3.4794612692243017e-15,-0.003479461269224302
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,101,16.0,2.1089798136954945e-15,1.1568916686371304e-15,9.52088145058364e-16,0.0009520881450583641
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,127,2.0,3.233526255319512e-15,6.3215690974377e-15,-3.088042842118188e-15,-0.003088042842118188
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,127,4.0,1.1023702298378027e-15,7.763456391463558e-16,3.260245906914468e-16,0.0003260245906914468
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,127,8.0,1.1842899355286295e-15,1.2660363061954404e-15,-8.174637066681097e-17,-8.174637066681097e-05
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,127,16.0,1.433177753089963e-15,7.437068654665553e-16,6.894708876234077e-16,0.0006894708876234077
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,151,2.0,1.2879804844915537e-15,0.3439128481817421,-0.34391284818174084,-343912848181.74084
diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,151,4.0,1.1432240783640527e-15,1.0394304767074264e-15,1.0379360165662624e-16,0.00010379360165662624
