dataset,problem_type,seed,budget_ratio,model,row_arm_id,selection_method,training_reweighting,status,selected_geometry_arm,primary_metric,primary_value,rmse,mae,tail_mae,roc_auc,log_loss,n_experts,total_train_rows,ensemble_fit_seconds,sampler_fit_seconds,gram_relative_error_mean,projection_cost_error_mean,principal_angle_max_mean,effective_sample_size_mean,inclusion_probability_min_mean,inclusion_probability_max_mean
bank-marketing__task_359982,classification,11,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A5_gmm_posterior,roc_auc,0.8967280642826271,,,,0.8967280642826271,0.299604406710075,2,3255,80.55289788357913,79.59825469180942,0.0490630872470276,3.842329207083483e-12,2.134434115628985e-06,1360.1014129509422,0.0256578984857091,1.0
bank-marketing__task_359982,classification,11,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,roc_auc,0.9144840900687736,,,,0.9144840900687736,0.2403019770537634,2,6510,82.00554328970611,80.97669115103781,0.0248009521936443,3.253651318481523e-12,2.4100968413386665e-06,2743.913243922272,0.0519199600136893,1.0
bank-marketing__task_359982,classification,29,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,roc_auc,0.8836323679861307,,,,0.8836323679861307,0.3233599612434757,2,1628,80.1571789458394,79.38152742385864,0.0964435159734698,2.8185626144983257e-12,2.2588727439225506e-06,725.6480144478329,0.016863190254839,1.0
bank-marketing__task_359982,classification,29,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,roc_auc,0.9038042472247038,,,,0.9038042472247038,0.2830762548806316,2,3255,80.72072465345263,79.7928863465786,0.0514661392205423,7.529222616501323e-12,1.983210018212869e-06,1455.5756415040432,0.0338286894988129,1.0
bank-marketing__task_359982,classification,29,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A5_gmm_posterior,roc_auc,0.91392356283231,,,,0.91392356283231,0.2420681901026561,2,6510,84.16800796426833,83.21015288308263,0.0405832442946941,5.7173696198154404e-12,2.7532021870791245e-06,2914.861194951293,0.0682001190965826,1.0
bank-marketing__task_359982,classification,47,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,roc_auc,0.8653375922041265,,,,0.8653375922041265,0.3539082039192179,2,1628,61.740371610969305,60.86902446299791,0.0669100302954706,2.4291320260078878e-12,1.983210018212869e-06,652.2747827810535,0.0075671142620192,0.8557196377206862
bank-marketing__task_359982,classification,47,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,roc_auc,0.8971692901140322,,,,0.8971692901140322,0.3014075663382969,2,3255,62.617320250719786,61.69168100692332,0.0413091568196549,1.0834775372215188e-12,1.280660469377391e-06,1295.7164377456645,0.015209280874587,1.0
bank-marketing__task_359982,classification,47,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,roc_auc,0.9066840505856896,,,,0.9066840505856896,0.2487433614454112,2,6510,62.245235700160265,61.19987098127604,0.0230918902756618,3.7668975879487037e-13,1.9468079364612824e-06,2626.810049742614,0.0309272208884997,1.0
covertype__task_7593,classification,11,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,log_loss,0.7819900066171412,,,,,0.7819900066171412,3,2000,62.1346305757761,57.71811940521002,0.0333453660882228,5.365487215632142e-13,2.082247141838844e-06,510.83352461122985,0.0083064131500383,0.5965743506538531
covertype__task_7593,classification,11,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.7377435718660815,,,,,0.7377435718660815,3,4000,73.25695866718888,67.50533885322511,0.0149546216384016,2.929189690602534e-12,7.77517659907564e-07,1006.7855147571062,0.0166582250382802,0.8609906439912224
covertype__task_7593,classification,11,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,log_loss,0.6938497305915317,,,,,0.6938497305915317,3,8000,75.35992503538728,69.35516486503184,0.0081957882644812,1.3764418402093986e-12,1.8263950110131311e-06,2047.9262419793224,0.0336719614457691,1.0
covertype__task_7593,classification,29,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,log_loss,0.8213155050628435,,,,,0.8213155050628435,2,2000,70.80763839185238,67.02775701321661,0.0243983784552321,1.1896504089724042e-11,2.0839843271694865e-06,805.0915127646231,0.0093139620939939,0.8685587414560827
covertype__task_7593,classification,29,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.6989550301360098,,,,,0.6989550301360098,2,4000,66.68012519553304,62.82704758644104,0.0124616283601503,2.8090379232784464e-12,1.8994285408275304e-06,1633.1164999137789,0.018659289250235,1.0
covertype__task_7593,classification,29,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.5746920407487927,,,,,0.5746920407487927,2,8000,78.21355223096907,73.77683158777654,0.0103261067307353,6.160414960972571e-12,1.733145506824142e-06,3230.3467883484955,0.0374028362383076,1.0
covertype__task_7593,classification,47,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.886592667676438,,,,,0.886592667676438,2,2000,72.30466275289655,68.37276538275182,0.0301241617171224,4.077377325453744e-12,2.3368546416870086e-06,803.3533963102326,0.0105192090791777,0.90004163220781
covertype__task_7593,classification,47,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.6922892550910982,,,,,0.6922892550910982,2,4000,71.59891095943749,67.22225965000689,0.0165548589705372,5.74828207687443e-12,2.134434115628985e-06,1611.176447627286,0.0210168786952578,1.0
covertype__task_7593,classification,47,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.5809333166877301,,,,,0.5809333166877301,2,8000,82.02748942002654,77.79278572648764,0.0113091967860047,5.0630871296616886e-12,1.808321601459805e-06,3208.250341015486,0.0421599260871115,1.0
diamonds__task_233211,regression,11,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,795.5709239479572,795.5709239479572,429.2128575775235,2031.0244231412264,,,2,1942,76.8213204946369,76.17573606967926,0.0553523236839883,4.613601141619236e-13,2.831646840510158e-06,896.9848422263769,0.0115767065691285,0.9634274391914228
diamonds__task_233211,regression,11,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,rmse,679.1489743840377,679.1489743840377,356.929979743259,1721.22919499233,,,2,3884,76.7253589052707,76.06221956945956,0.0346589093519078,1.1036304414864417e-12,2.7594398028484894e-06,1778.199718042608,0.0231817474177616,1.0
diamonds__task_233211,regression,11,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,rmse,597.3653567108731,597.3653567108731,325.7899051116483,1507.5913887196828,,,2,7767,74.51185240596533,73.8866048976779,0.0330598503009184,5.815925784469711e-13,2.831646840510158e-06,3576.6582114823987,0.0464099415832447,1.0
diamonds__task_233211,regression,29,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,810.0921830891497,810.0921830891497,436.0446474664022,2059.986087337456,,,2,1942,72.00250829942524,71.36527270823717,0.0382593604006912,1.7229752152068993e-12,2.175091266537212e-06,864.8269172833297,0.0084519110314716,1.0
diamonds__task_233211,regression,29,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,678.7796007037523,678.7796007037523,369.2799769274532,1710.6988853772891,,,2,3884,72.11963937804103,71.46384948305786,0.052631185482638,3.930860786056687e-12,2.0002028497841475e-06,1704.4499105129898,0.0169311965838863,1.0
diamonds__task_233211,regression,29,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,595.5706418253633,595.5706418253633,323.2605362837496,1487.9770658349532,,,2,7767,72.67409750446677,71.98354512453079,0.0220360700675972,6.159235248046137e-12,2.2588727439225506e-06,3474.191210997074,0.0339001702117575,1.0
diamonds__task_233211,regression,47,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,835.8674779794122,835.8674779794122,438.7895125331645,2119.144204334484,,,2,1942,73.87545276805758,73.29496735148132,0.0580978752829225,1.1961417710416134e-12,2.4333272886793094e-06,893.5668429292513,0.0107932874051926,1.0
diamonds__task_233211,regression,47,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,693.2099275541856,693.2099275541856,371.2016047140368,1754.2930534829625,,,2,3884,74.46274892054498,73.8259321320802,0.0367457848839665,1.5027770848297698e-12,2.493710284808199e-06,1783.8404259095498,0.0216252378304472,1.0
diamonds__task_233211,regression,47,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,611.7807520100748,611.7807520100748,336.4999000302894,1556.1453938553816,,,2,7767,75.82157166860998,75.08725190348923,0.0218122050040415,9.520288258555324e-13,1.733145506824142e-06,3583.2999635216893,0.0433164820565944,1.0
OnlineNewsPopularity__task_359941,regression,11,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15506.408616475484,15506.408616475484,3387.0059508854897,16809.519343311455,,,2,1427,65.10875234007835,64.5181692764163,0.1262267544881354,3.808011528401954e-12,1.9468079364612824e-06,540.9406041504914,0.0058362442024586,1.0
OnlineNewsPopularity__task_359941,regression,11,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15494.739408195222,15494.739408195222,3381.8555441070357,17321.817551902517,,,2,2854,58.49851904809475,57.71821520105004,0.0707722351316651,1.2363447655436372e-12,2.175091266537212e-06,1109.755002942578,0.0118277630063896,1.0
OnlineNewsPopularity__task_359941,regression,11,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A5_gmm_posterior,rmse,15780.493289429194,15780.493289429194,3736.770152172661,19251.631270246697,,,2,5709,61.35884314775467,60.58410397917032,0.039474590979136,4.9699728927481315e-12,2.2037083104425523e-06,2241.4133472403737,0.0241733788227721,1.0
OnlineNewsPopularity__task_359941,regression,29,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15771.51905620079,15771.51905620079,3594.4156681558675,19557.435779679967,,,1,1427,60.56940381787717,60.08364647999406,0.0801087944389405,3.0174648741068016e-12,1.9090959104164224e-06,1041.6495492948427,0.0069805536980751,1.0
OnlineNewsPopularity__task_359941,regression,29,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15813.149887925394,15813.149887925394,3747.9691261119383,20021.443239875505,,,1,2854,61.00830566696823,60.49412028118968,0.0546829423162738,3.335266666291002e-13,2.2588727439225506e-06,2142.34645607324,0.0142544723297244,1.0
OnlineNewsPopularity__task_359941,regression,29,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15725.278718428714,15725.278718428714,3639.243226701888,19504.325487493283,,,1,5709,63.04119735769928,62.52576114796102,0.0352655655358292,1.6812201453693433e-11,1.478779333471098e-06,4320.91834236141,0.0292630894151534,1.0
OnlineNewsPopularity__task_359941,regression,47,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15571.220757920471,15571.220757920471,3332.1036856116216,17131.442499021905,,,2,1427,84.26368348672986,83.49912024475634,0.1417020096784198,2.532119194737833e-12,1.8688260386968244e-06,552.6447873267384,0.0111015239102194,1.0
OnlineNewsPopularity__task_359941,regression,47,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,rmse,15819.336318917874,15819.336318917874,4298.019505669341,21570.214760262377,,,2,2854,85.4996675774455,84.65481847524643,0.0821246293953296,7.650020588204987e-12,2.161966224933945e-06,1113.4319725678251,0.0225512138732911,1.0
OnlineNewsPopularity__task_359941,regression,47,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,rmse,15630.99251977352,15630.99251977352,3613.993134732861,18244.440982427423,,,2,5709,81.22741980478168,80.38962989114225,0.0507290596366431,2.1392473112424285e-12,2.488078739103125e-06,2279.090536227992,0.0461591215855694,1.0
