dataset,problem_type,seed,budget_ratio,model,row_arm_id,selection_method,training_reweighting,status,selected_geometry_arm,primary_metric,primary_value,rmse,mae,tail_mae,roc_auc,log_loss,n_experts,total_train_rows,ensemble_fit_seconds,sampler_fit_seconds,gram_relative_error_mean,projection_cost_error_mean,principal_angle_max_mean,effective_sample_size_mean,inclusion_probability_min_mean,inclusion_probability_max_mean,uniform_primary_value,uniform_tail_mae,uniform_fit_seconds,uniform_gram_error,primary_gain_vs_uniform,tail_gain_vs_uniform,fit_time_ratio_vs_uniform,gram_error_delta_vs_uniform
covertype__task_7593,classification,11,0.05,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,log_loss,0.7552453085612661,,,,,0.7552453085612661,3,2000,62.08227499574423,57.05928925797343,0.0218097765182915,1.4002318747816177e-12,1.3893228847796576e-06,592.426691263724,0.0201769778868366,0.3927361485628128,0.7461799555558148,,60.87524207495153,0.0209355921268734,-0.01214901705406801,,1.019827977345972,0.0008741843914180994
covertype__task_7593,classification,11,0.1,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,log_loss,0.6838797171425312,,,,,0.6838797171425312,3,4000,62.61312516778708,57.02435262314975,0.0143872322968652,6.970122709785345e-13,1.6483567823731274e-06,1187.752519464717,0.0404002893151399,0.645439398695776,0.6862611898409507,,61.950568947941065,0.0120196366218703,0.0034702132856610037,,1.0106949174333295,0.0023675956749949004
covertype__task_7593,classification,11,0.2,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.5844102566806166,,,,,0.5844102566806166,3,8000,63.43439696915448,57.42617353238165,0.0107872743952578,3.901193012393805e-13,2.019243275192537e-06,2366.979366152625,0.0808543349594359,0.957137096529786,0.567439461796591,,63.02974831312895,0.0086238303660606,-0.029907674785771478,,1.0064199630627628,0.0021634440291972007
covertype__task_7593,classification,29,0.05,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,log_loss,0.8588657604760956,,,,,0.8588657604760956,2,2000,66.53711389936507,62.64014538191259,0.0134306847273123,4.541787024126527e-12,1.649364029438803e-06,901.9572151839818,0.018950443039969,0.4952142864564937,0.8517930671583007,,66.35938894376159,0.015401677208052,-0.008303299933386875,,1.0026782186881513,-0.0019709924807396993
covertype__task_7593,classification,29,0.1,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,log_loss,0.6962519103171756,,,,,0.6962519103171756,2,4000,68.7699832264334,64.71802445314825,0.0131223581758741,5.821524180858976e-12,2.326315363953327e-06,1798.1213073459455,0.0379548410130358,0.9276196241100512,0.6748284300635781,,66.47191619127989,0.0161784630830442,-0.031746558531298305,,1.0345719992265694,-0.0030561049071701
covertype__task_7593,classification,29,0.2,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.5647518217370795,,,,,0.5647518217370795,2,8000,67.09948593564332,62.96221479959786,0.0088780469514481,4.8314091675529295e-12,2.0913097891518726e-06,3590.574420244153,0.0759771060259653,1.0,0.5510556953440626,,67.30752737633884,0.0080687524221953,-0.024854341419092714,,0.9969090910213906,0.0008092945292527999
covertype__task_7593,classification,47,0.05,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.8355893236355348,,,,,0.8355893236355348,2,2000,71.13246307708323,67.11173804849386,0.0258076227400201,5.7042949550693874e-12,2.0002028497841475e-06,908.5582901864312,0.0218677470332623,0.5229115289412709,0.8260198757460294,,71.75387909822166,0.0255558176390849,-0.011585009235840318,,0.9913396177468288,0.0002518051009351985
covertype__task_7593,classification,47,0.1,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.677619688049697,,,,,0.677619688049697,2,4000,71.75828757882118,67.71587474830449,0.0153550906574245,3.801429098642309e-12,2.4148365394514667e-06,1815.9674997430225,0.0436692340263252,0.9365625428642056,0.681223786573828,,71.01928318478167,0.0175644005118031,0.0052906234267854945,,1.010405686468515,-0.0022093098543786004
covertype__task_7593,classification,47,0.2,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.569270477916548,,,,,0.569270477916548,2,8000,71.65248348377645,67.90811255946755,0.0093973395942438,7.456294671922528e-12,2.2352084245856024e-06,3637.620883145628,0.0874166861881989,1.0,0.5569662100193049,,70.63243154063821,0.0088958382354203,-0.022091587740693572,,1.014441693721833,0.0005015013588235001
diamonds__task_233211,regression,11,0.05,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,809.4847248061083,809.4847248061083,433.5338070461325,2085.3644055541,,,2,1942,74.20336642302573,73.63076613657176,0.054648661409021,1.9862575186367704e-12,2.6861976031968315e-06,934.9912094519996,0.0208254989427924,0.7768154644956191,805.671543320441,2093.462356185162,70.99066744558513,0.0697887318513305,-0.004732923133851697,0.0038682093361444027,1.0452552299202307,-0.0151400704423095
diamonds__task_233211,regression,11,0.1,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,676.1903331724911,676.1903331724911,358.0793423197439,1697.3045447881616,,,2,3884,73.74155778065324,73.07017079181969,0.0406369891491612,1.807877431319176e-12,2.894602753726177e-06,1866.3433978134908,0.0417075803427278,1.0,698.8000567774922,1781.3546421877977,72.77589074335992,0.060813630669639,0.03235506835712848,0.04718324774252067,1.0132690514321383,-0.020176641520477795
diamonds__task_233211,regression,11,0.2,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A6_cosine_negative_control,rmse,592.9025843896329,592.9025843896329,321.8709647333615,1493.2437181707069,,,2,7767,73.18103920668364,72.50257030129433,0.0202164783568117,4.353222281441405e-13,2.3368546416870086e-06,3737.4199913859225,0.0834897564792168,1.0,599.3925098174285,1507.950887694074,72.59164351969957,0.026057508843797,0.010827505051360046,0.009753082572773337,1.0081193324521454,-0.0058410304869853
diamonds__task_233211,regression,29,0.05,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,811.6702926335505,811.6702926335505,432.7211936353493,2065.680147277814,,,2,1942,72.65003454312682,71.9993561245501,0.0463996948453597,6.000274747417299e-12,2.175091266537212e-06,920.4531963739742,0.0179685047861056,0.8187467713719317,793.2502232009796,2025.9827629197976,70.99555598944426,0.0592219130421889,-0.023221007563339793,-0.019594137267389858,1.0233039734758689,-0.012822218196829202
diamonds__task_233211,regression,29,0.1,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,660.1373020400852,660.1373020400852,362.3289028833864,1666.894246161291,,,2,3884,73.25614239647985,72.50407153181732,0.0373344775068789,3.4102520047840296e-12,1.1294363719612753e-06,1840.7579170144277,0.0359762178868407,1.0,679.1946047838478,1731.9253295171657,71.07637034356594,0.0631093360261728,0.028058678042396396,0.03754843366948409,1.0306680271147417,-0.025774858519293904
diamonds__task_233211,regression,29,0.2,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,612.6804590593918,612.6804590593918,333.12655363935335,1544.8919230200884,,,2,7767,75.88977668248117,75.13416599109769,0.0217577188672812,4.364303707584172e-12,2.2530731643016697e-06,3696.943309795427,0.0720139144505881,1.0,608.6798751721586,1531.6982675048062,72.12373957969248,0.0319055514264344,-0.006572558171241651,-0.00861374318636214,1.0522163316091984,-0.010147832559153198
diamonds__task_233211,regression,47,0.05,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,815.2323753197151,815.2323753197151,441.8600829957232,2109.6431627707334,,,2,1942,75.85836086049676,75.21398594230413,0.0509162911943847,3.301662227305096e-13,1.4574827811144603e-06,932.0992098111265,0.0212889802789372,0.9366944346517858,773.0761437995682,1995.3515619541795,73.382393239066,0.0586772471060165,-0.05453050370039169,-0.0572789291851009,1.0337406224046757,-0.007760955911631805
diamonds__task_233211,regression,47,0.1,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,722.1161279856794,722.1161279856794,385.9260708549949,1845.892980573956,,,2,3884,77.07686238922179,76.34993816912174,0.0358358962201576,4.227001461153239e-12,2.4793710361522337e-06,1868.5554897649445,0.0426409713454734,1.0,711.6361877700191,1804.006705588444,75.36547005362809,0.0398548848010931,-0.01472654201088376,-0.023218469674063255,1.0227079103251917,-0.004018988580935502
diamonds__task_233211,regression,47,0.2,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,619.7993702832435,619.7993702832435,335.0652740505479,1557.5309273563648,,,2,7767,75.94754400290549,75.26173222064972,0.0199871391881453,1.5087021508151956e-12,1.9468079364612824e-06,3738.461972337871,0.0853784409442506,1.0,599.6144993028098,1508.083279181676,74.72075422294438,0.0251949224996989,-0.0336630802022021,-0.03278840688527513,1.0164183270460672,-0.0052077833115535994
OnlineNewsPopularity__task_359941,regression,11,0.05,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15552.61566289092,15552.61566289092,3526.956503871917,17509.51467984363,,,2,1427,59.57120470888913,58.996897637844086,0.1234577376187565,2.29812851814769e-12,2.557352933916692e-06,611.1108204769569,0.0169492056462689,1.0,15815.673267404536,19459.531724054363,59.99036964401603,0.2564691996568023,0.016632716171227933,0.10020883708112431,0.9930127962602292,-0.1330114620380458
OnlineNewsPopularity__task_359941,regression,11,0.1,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A6_cosine_negative_control,rmse,16146.906717331369,16146.906717331369,4262.894528743262,21588.53487695873,,,2,2854,58.65516852214933,57.88815034925938,0.061451961832033,2.672484742524831e-12,2.4510378813166933e-06,1235.457401421862,0.0342742245728314,1.0,15697.88611607246,18688.73981263564,59.92262987978757,1.7267612022169376,-0.028603889589896746,-0.15516268584158419,0.9788483689687697,-1.6653092403849046
OnlineNewsPopularity__task_359941,regression,11,0.2,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,16013.185715142896,16013.185715142896,4072.909731712765,21205.139135224297,,,2,5709,59.33918766863644,58.552967267110944,0.0454288795689537,3.874747000288916e-12,1.7850445613114854e-06,2489.8185832064246,0.0695198983620265,1.0,15806.890890788356,19172.610046961658,59.63051404058933,0.2273814751735973,-0.013050942514872446,-0.1060121226731329,0.995114474918754,-0.1819525956046436
OnlineNewsPopularity__task_359941,regression,29,0.05,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15938.950371248353,15938.950371248353,3843.2248705620873,20397.95315527944,,,1,1427,62.29065916314721,61.81961337290704,0.0771289967434892,2.098330963357425e-11,8.537736462515939e-07,1193.04221237127,0.018402621085368,1.0,15727.382393249072,18623.15699069243,61.83760433271527,0.3274594577980604,-0.013452205377170425,-0.0953004995594477,1.0073265262346565,-0.2503304610545712
OnlineNewsPopularity__task_359941,regression,29,0.1,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15798.497285681991,15798.497285681991,3729.080464103157,19567.099505412025,,,1,2854,61.738920364528894,61.20254174619913,0.0530961321751919,2.8075097591032876e-11,2.831646840510158e-06,2413.893085134384,0.0373672860036658,1.0,15594.447524349134,17782.952053736743,61.92430507391691,0.3194968404786402,-0.013084770141055286,-0.10032909307093242,0.9970062690381954,-0.2664007083034483
OnlineNewsPopularity__task_359941,regression,29,0.2,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15840.902117222024,15840.902117222024,3714.7465869607768,20131.119179267884,,,1,5709,63.49715043976903,62.96713032014668,0.0281446857356717,1.3203020572454227e-11,2.4148365394514667e-06,4934.581888388324,0.0760726344369604,1.0,15555.125735579351,17624.96411025971,63.46229235641658,0.3077667116572622,-0.01837184645759654,-0.1421934849529317,1.0005492723640785,-0.2796220259215905
OnlineNewsPopularity__task_359941,regression,47,0.05,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15596.337066539129,15596.337066539129,3401.730017744337,17589.978611649232,,,2,1427,80.48518568836153,79.78661488741636,0.1309365818795393,1.7025295967551485e-11,2.69648388963247e-06,612.9472546775306,0.0215333815986084,0.7332194697940242,15730.442729528984,19149.656052203576,79.38173399120569,0.3248573567977775,0.008525231317114449,0.08144675999937187,1.0139005743724128,-0.1939207749182382
OnlineNewsPopularity__task_359941,regression,47,0.1,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15657.526284022082,15657.526284022082,3761.5482710529054,19285.75208813912,,,2,2854,78.629079695791,77.81630582921207,0.0840900742918738,4.357597045356446e-12,2.3044826193991696e-06,1236.827575262293,0.0435317396851703,0.9664389395880484,15645.549578419954,18445.9881917439,81.60589434951544,0.2917908360206449,-0.0007655023904464088,-0.04552555751776329,0.9635220632351037,-0.20770076172877106
OnlineNewsPopularity__task_359941,regression,47,0.2,lightgbm,R3_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,completed,A2_median_scaled_euclidean,rmse,15765.81439039428,15765.81439039428,3704.255049218109,19001.60637865652,,,2,5709,79.21742743998766,78.40434029325843,0.0601629697900828,5.253234465772173e-12,2.0002028497841475e-06,2513.4522200038364,0.0884222742504329,1.0,15595.026934342091,18268.96040180908,80.28105962835252,0.2575935816431112,-0.01095140500694452,-0.04010332064515786,0.986751144126787,-0.1974306118530284
bank-marketing__task_359982,classification,11,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,roc_auc,0.8809045318911117,,,,0.8809045318911117,0.3338457233350295,2,1628,79.43655309081078,78.62083819136024,0.0692919544179644,3.729533913220665e-12,2.37037137546329e-06,685.8937347659365,0.012817644384719,1.0,0.8974912145403797,,81.7427040040493,0.1096223877439233,-0.016586682649267992,,0.9717876850131568,-0.0403304333259589
bank-marketing__task_359982,classification,11,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A5_gmm_posterior,roc_auc,0.8967280642826271,,,,0.8967280642826271,0.299604406710075,2,3255,80.55289788357913,79.59825469180942,0.0490630872470276,3.842329207083483e-12,2.134434115628985e-06,1360.1014129509422,0.0256578984857091,1.0,0.9058655103898742,,82.06697227433324,0.1041343332529585,-0.009137446107247094,,0.9815507463137197,-0.0550712460059309
bank-marketing__task_359982,classification,11,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,roc_auc,0.9144840900687736,,,,0.9144840900687736,0.2403019770537634,2,6510,82.00554328970611,80.97669115103781,0.0248009521936443,3.253651318481523e-12,2.4100968413386665e-06,2743.913243922272,0.0519199600136893,1.0,0.9157272864564026,,86.42356148548424,0.0788606323523903,-0.001243196387628931,,0.9488794708313405,-0.054059680158746
bank-marketing__task_359982,classification,29,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,roc_auc,0.8836323679861307,,,,0.8836323679861307,0.3233599612434757,2,1628,80.1571789458394,79.38152742385864,0.0964435159734698,2.8185626144983257e-12,2.2588727439225506e-06,725.6480144478329,0.016863190254839,1.0,0.881261489269738,,83.6603889502585,1.3181152207062257,0.0023708787163926326,,0.9581258221677409,-1.2216717047327559
bank-marketing__task_359982,classification,29,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,roc_auc,0.9038042472247038,,,,0.9038042472247038,0.2830762548806316,2,3255,80.72072465345263,79.7928863465786,0.0514661392205423,7.529222616501323e-12,1.983210018212869e-06,1455.5756415040432,0.0338286894988129,1.0,0.9059999611797016,,83.15217558853328,0.6178185166425683,-0.0021957139549978466,,0.9707590220235206,-0.5663523774220259
bank-marketing__task_359982,classification,29,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A5_gmm_posterior,roc_auc,0.91392356283231,,,,0.91392356283231,0.2420681901026561,2,6510,84.16800796426833,83.21015288308263,0.0405832442946941,5.7173696198154404e-12,2.7532021870791245e-06,2914.861194951293,0.0682001190965826,1.0,0.9194814933695404,,83.44273370504379,0.0800089949007538,-0.0055579305372304155,,1.0086918803713725,-0.039425750606059705
bank-marketing__task_359982,classification,47,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,roc_auc,0.8653375922041265,,,,0.8653375922041265,0.3539082039192179,2,1628,61.740371610969305,60.86902446299791,0.0669100302954706,2.4291320260078878e-12,1.983210018212869e-06,652.2747827810535,0.0075671142620192,0.8557196377206862,0.8824682324502661,,63.51034357398749,0.0881576840900532,-0.017130640246139528,,0.972130965392177,-0.0212476537945826
bank-marketing__task_359982,classification,47,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,roc_auc,0.8971692901140322,,,,0.8971692901140322,0.3014075663382969,2,3255,62.617320250719786,61.69168100692332,0.0413091568196549,1.0834775372215188e-12,1.280660469377391e-06,1295.7164377456645,0.015209280874587,1.0,0.9067687924567428,,65.51636673882604,0.0443426339087015,-0.009599502342710564,,0.9557508049910187,-0.003033477089046603
bank-marketing__task_359982,classification,47,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,roc_auc,0.9066840505856896,,,,0.9066840505856896,0.2487433614454112,2,6510,62.245235700160265,61.19987098127604,0.0230918902756618,3.7668975879487037e-13,1.9468079364612824e-06,2626.810049742614,0.0309272208884997,1.0,0.9160605729213268,,63.98232086189091,0.0556178749855047,-0.009376522335637238,,0.9728505446765485,-0.0325259847098429
covertype__task_7593,classification,11,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,log_loss,0.7819900066171412,,,,,0.7819900066171412,3,2000,62.1346305757761,57.71811940521002,0.0333453660882228,5.365487215632142e-13,2.082247141838844e-06,510.83352461122985,0.0083064131500383,0.5965743506538531,0.7461799555558148,,60.87524207495153,0.0209355921268734,-0.047991172631610284,,1.0206880245219225,0.012409773961349398
covertype__task_7593,classification,11,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.7377435718660815,,,,,0.7377435718660815,3,4000,73.25695866718888,67.50533885322511,0.0149546216384016,2.929189690602534e-12,7.77517659907564e-07,1006.7855147571062,0.0166582250382802,0.8609906439912224,0.6862611898409507,,61.950568947941065,0.0120196366218703,-0.07501864128009693,,1.1825066324854727,0.0029349850165313
covertype__task_7593,classification,11,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,log_loss,0.6938497305915317,,,,,0.6938497305915317,3,8000,75.35992503538728,69.35516486503184,0.0081957882644812,1.3764418402093986e-12,1.8263950110131311e-06,2047.9262419793224,0.0336719614457691,1.0,0.567439461796591,,63.02974831312895,0.0086238303660606,-0.2227731367055588,,1.1956247177285648,-0.0004280421015793994
covertype__task_7593,classification,29,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,log_loss,0.8213155050628435,,,,,0.8213155050628435,2,2000,70.80763839185238,67.02775701321661,0.0243983784552321,1.1896504089724042e-11,2.0839843271694865e-06,805.0915127646231,0.0093139620939939,0.8685587414560827,0.8517930671583007,,66.35938894376159,0.015401677208052,0.03578047682066094,,1.0670327065829464,0.0089967012471801
covertype__task_7593,classification,29,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.6989550301360098,,,,,0.6989550301360098,2,4000,66.68012519553304,62.82704758644104,0.0124616283601503,2.8090379232784464e-12,1.8994285408275304e-06,1633.1164999137789,0.018659289250235,1.0,0.6748284300635781,,66.47191619127989,0.0161784630830442,-0.03575219862944819,,1.003132285274491,-0.0037168347228938997
covertype__task_7593,classification,29,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.5746920407487927,,,,,0.5746920407487927,2,8000,78.21355223096907,73.77683158777654,0.0103261067307353,6.160414960972571e-12,1.733145506824142e-06,3230.3467883484955,0.0374028362383076,1.0,0.5510556953440626,,67.30752737633884,0.0080687524221953,-0.0428928429638536,,1.162032766315289,0.0022573543085400005
covertype__task_7593,classification,47,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.886592667676438,,,,,0.886592667676438,2,2000,72.30466275289655,68.37276538275182,0.0301241617171224,4.077377325453744e-12,2.3368546416870086e-06,803.3533963102326,0.0105192090791777,0.90004163220781,0.8260198757460294,,71.75387909822166,0.0255558176390849,-0.07333091334600336,,1.0076760122462638,0.0045683440780374986
covertype__task_7593,classification,47,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.6922892550910982,,,,,0.6922892550910982,2,4000,71.59891095943749,67.22225965000689,0.0165548589705372,5.74828207687443e-12,2.134434115628985e-06,1611.176447627286,0.0210168786952578,1.0,0.681223786573828,,71.01928318478167,0.0175644005118031,-0.016243514591472604,,1.0081615548434602,-0.0010095415412658994
covertype__task_7593,classification,47,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,log_loss,0.5809333166877301,,,,,0.5809333166877301,2,8000,82.02748942002654,77.79278572648764,0.0113091967860047,5.0630871296616886e-12,1.808321601459805e-06,3208.250341015486,0.0421599260871115,1.0,0.5569662100193049,,70.63243154063821,0.0088958382354203,-0.04303152729425802,,1.161328976375848,0.0024133585505844
diamonds__task_233211,regression,11,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,795.5709239479572,795.5709239479572,429.2128575775235,2031.0244231412264,,,2,1942,76.8213204946369,76.17573606967926,0.0553523236839883,4.613601141619236e-13,2.831646840510158e-06,896.9848422263769,0.0115767065691285,0.9634274391914228,805.671543320441,2093.462356185162,70.99066744558513,0.0697887318513305,0.012536894788235541,0.029825199798535713,1.0821326698121412,-0.0144364081673422
diamonds__task_233211,regression,11,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,rmse,679.1489743840377,679.1489743840377,356.929979743259,1721.22919499233,,,2,3884,76.7253589052707,76.06221956945956,0.0346589093519078,1.1036304414864417e-12,2.7594398028484894e-06,1778.199718042608,0.0231817474177616,1.0,698.8000567774922,1781.3546421877977,72.77589074335992,0.060813630669639,0.028121180304528242,0.033752654172009136,1.0542689085845525,-0.026154721317731194
diamonds__task_233211,regression,11,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A6_cosine_negative_control,rmse,597.3653567108731,597.3653567108731,325.7899051116483,1507.5913887196828,,,2,7767,74.51185240596533,73.8866048976779,0.0330598503009184,5.815925784469711e-13,2.831646840510158e-06,3576.6582114823987,0.0464099415832447,1.0,599.3925098174285,1507.950887694074,72.59164351969957,0.026057508843797,0.003382012743490628,0.00023840230960108394,1.0264522029418532,0.007002341457121402
diamonds__task_233211,regression,29,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,810.0921830891497,810.0921830891497,436.0446474664022,2059.986087337456,,,2,1942,72.00250829942524,71.36527270823717,0.0382593604006912,1.7229752152068993e-12,2.175091266537212e-06,864.8269172833297,0.0084519110314716,1.0,793.2502232009796,2025.9827629197976,70.99555598944426,0.0592219130421889,-0.021231585438713427,-0.01678361980170731,1.014183314658888,-0.020962552641497698
diamonds__task_233211,regression,29,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,678.7796007037523,678.7796007037523,369.2799769274532,1710.6988853772891,,,2,3884,72.11963937804103,71.46384948305786,0.052631185482638,3.930860786056687e-12,2.0002028497841475e-06,1704.4499105129898,0.0169311965838863,1.0,679.1946047838478,1731.9253295171657,71.07637034356594,0.0631093360261728,0.0006110238172866348,0.012255981120037177,1.0146781416866417,-0.010478150543534799
diamonds__task_233211,regression,29,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,595.5706418253633,595.5706418253633,323.2605362837496,1487.9770658349532,,,2,7767,72.67409750446677,71.98354512453079,0.0220360700675972,6.159235248046137e-12,2.2588727439225506e-06,3474.191210997074,0.0339001702117575,1.0,608.6798751721586,1531.6982675048062,72.12373957969248,0.0319055514264344,0.021537155870460713,0.028544265275612272,1.0076307458262916,-0.009869481358837199
diamonds__task_233211,regression,47,0.05,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,835.8674779794122,835.8674779794122,438.7895125331645,2119.144204334484,,,2,1942,73.87545276805758,73.29496735148132,0.0580978752829225,1.1961417710416134e-12,2.4333272886793094e-06,893.5668429292513,0.0107932874051926,1.0,773.0761437995682,1995.3515619541795,73.382393239066,0.0586772471060165,-0.08122270320130803,-0.06204051693981503,1.0067190439999045,-0.0005793718230940048
diamonds__task_233211,regression,47,0.1,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,693.2099275541856,693.2099275541856,371.2016047140368,1754.2930534829625,,,2,3884,74.46274892054498,73.8259321320802,0.0367457848839665,1.5027770848297698e-12,2.493710284808199e-06,1783.8404259095498,0.0216252378304472,1.0,711.6361877700191,1804.006705588444,75.36547005362809,0.0398548848010931,0.025892809461494616,0.027557354388694222,0.9880220858114366,-0.003109099917126601
diamonds__task_233211,regression,47,0.2,lightgbm,R4_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,completed,A2_median_scaled_euclidean,rmse,611.7807520100748,611.7807520100748,336.4999000302894,1556.1453938553816,,,2,7767,75.82157166860998,75.08725190348923,0.0218122050040415,9.520288258555324e-13,1.733145506824142e-06,3583.2999635216893,0.0433164820565944,1.0,599.6144993028098,1508.083279181676,74.72075422294438,0.0251949224996989,-0.020290124273864445,-0.031869668828756754,1.014732418818754,-0.0033827174956573974
